Date,price,bac,meta,msft,spx,amd,crm
01/24/2017,29.9925,22.95,129.37,63.52,2280.07,10.44,77.11
01/23/2017,30.02,22.56,128.93,62.96,2265.2,9.91,76.16
01/20/2017,30.0,22.64,127.04,62.74,2271.31,9.75,76.03
01/19/2017,29.945,22.53,127.55,62.3,2263.69,9.77,75.57
01/18/2017,29.9975,22.63,127.92,62.5,2271.89,9.88,75.78
01/17/2017,30.0,22.05,127.87,62.53,2267.89,9.82,75.02
01/13/2017,29.76,23.01,128.34,62.7,2274.64,10.58,75.64
01/12/2017,29.8125,22.92,126.62,62.61,2270.44,10.76,75.21
01/11/2017,29.9375,23.07,126.09,63.19,2275.32,11.2,75.77
01/10/2017,29.7775,22.94,124.35,62.62,2268.9,11.44,73.98
01/09/2017,29.7475,22.55,124.9,62.64,2268.9,11.49,73.96
01/06/2017,29.4775,22.68,123.41,62.84,2276.98,11.32,73.8
01/05/2017,29.1525,22.68,120.67,62.3,2269.0,11.24,72.79
01/04/2017,29.005,22.95,118.69,62.3,2270.75,11.43,72.8
01/03/2017,29.0375,22.53,116.86,62.58,2257.83,11.43,70.54
12/30/2016,28.955,22.1,115.05,62.14,2238.83,11.34,68.46
12/29/2016,29.1825,22.0,116.35,62.9,2249.26,11.59,69.15
12/28/2016,29.19,22.33,116.92,62.99,2249.92,11.55,69.09
12/27/2016,29.315,22.61,118.01,63.28,2268.88,12.07,69.85
12/23/2016,29.13,22.6,117.27,63.24,2263.79,11.58,69.87
12/22/2016,29.0725,22.54,117.4,63.55,2260.96,11.6,69.9
12/21/2016,29.265,22.63,119.04,63.54,2265.18,11.47,70.11
12/20/2016,29.2375,22.71,119.09,63.54,2270.76,11.51,69.86
12/19/2016,29.16,22.48,119.24,63.62,2262.53,10.95,69.51
12/16/2016,28.9925,22.66,119.87,62.3,2258.07,10.66,69.86
12/15/2016,28.955,23.16,120.57,62.58,2262.03,10.86,70.23
12/14/2016,28.7975,22.67,120.21,62.68,2253.28,10.55,71.33
12/13/2016,28.7975,22.61,120.31,62.98,2271.72,10.54,71.61
12/12/2016,28.325,22.61,117.77,62.17,2256.96,10.68,70.38
12/09/2016,28.4875,23.09,119.68,61.97,2259.53,10.34,71.17
12/08/2016,28.03,22.95,118.91,61.01,2246.19,10.34,71.86
12/07/2016,27.7575,22.57,117.95,61.37,2241.35,9.56,71.78
12/06/2016,27.4875,22.16,117.31,59.95,2212.23,9.45,70.62
12/05/2016,27.2775,21.84,117.43,60.22,2204.71,8.68,70.8
12/02/2016,27.475,21.23,115.4,59.25,2191.95,8.53,68.41
12/01/2016,27.3725,21.5,115.1,59.2,2191.08,8.39,68.46
11/30/2016,27.63,21.12,118.42,60.26,2198.81,8.91,72.0
11/29/2016,27.865,20.29,120.87,61.09,2204.66,8.93,72.93
11/28/2016,27.8925,20.3,120.41,60.61,2201.72,8.83,72.93
11/25/2016,27.9475,20.86,120.38,60.53,2213.35,8.77,73.73
11/23/2016,27.8075,20.56,120.84,60.4,2204.72,8.8,73.95
11/22/2016,27.95,20.3,121.47,61.12,2202.94,8.69,75.57
11/21/2016,27.9325,20.33,121.77,60.86,2198.18,8.94,76.15
11/18/2016,27.515,20.0,117.02,60.35,2181.9,8.71,77.77
11/17/2016,27.4875,20.08,117.79,60.64,2187.12,8.46,75.19
11/16/2016,27.4975,19.75,116.34,59.65,2176.94,7.67,73.31
11/15/2016,26.7775,20.16,117.2,58.87,2180.39,6.97,74.02
11/14/2016,26.4275,20.08,115.08,58.12,2164.2,6.79,72.76
11/11/2016,27.1075,19.02,119.02,59.02,2164.45,6.685,74.59
11/10/2016,26.9475,18.76,120.8,58.7,2167.48,6.295,73.63
11/09/2016,27.72,17.97,123.18,60.17,2163.26,6.94,75.9
11/08/2016,27.765,17.0,124.22,60.47,2139.56,7.0,76.55
11/07/2016,27.6025,17.01,122.15,60.42,2131.52,6.96,76.3
11/04/2016,27.21,16.55,120.75,58.71,2085.18,6.56,74.37
11/03/2016,27.4575,16.48,120.0,59.21,2088.66,6.7,74.14
11/02/2016,27.8975,16.48,127.17,59.43,2097.94,6.76,75.0
11/01/2016,27.8725,16.61,129.5,59.8,2111.72,7.09,75.45
10/31/2016,28.385,16.5,130.99,59.92,2126.15,7.23,75.16
10/28/2016,28.43,16.68,131.29,59.87,2126.41,7.2,75.13
10/27/2016,28.62,16.91,129.69,60.1,2133.04,7.11,74.74
10/26/2016,28.8975,16.87,131.04,60.63,2139.43,7.29,74.95
10/25/2016,29.5625,16.72,132.29,60.99,2143.16,7.5,75.06
10/24/2016,29.4125,16.77,133.28,61.0,2151.33,7.005,75.06
10/21/2016,29.15,16.67,132.07,59.66,2141.16,6.52,74.0
10/20/2016,29.265,16.56,130.0,57.25,2141.34,6.96,72.59
10/19/2016,29.28,16.47,130.11,57.53,2144.29,6.77,72.82
10/18/2016,29.3675,16.26,128.57,57.66,2139.6,6.73,72.77
10/17/2016,29.3875,16.05,127.54,57.22,2126.5,6.67,72.83
10/14/2016,29.4075,16.0,127.88,57.42,2132.98,6.75,74.27
10/13/2016,29.245,15.83,127.82,56.92,2132.55,6.49,70.63
10/12/2016,29.335,16.03,129.05,57.11,2139.18,6.62,72.23
10/11/2016,29.075,16.11,128.88,57.19,2136.73,6.5,72.42
10/10/2016,29.0125,16.3,130.24,58.04,2163.66,6.84,75.1
10/07/2016,28.515,16.13,128.99,57.8,2153.74,6.75,70.91
10/06/2016,28.4725,16.22,128.74,57.74,2160.77,6.96,71.26
10/05/2016,28.2625,16.11,128.47,57.64,2159.73,6.78,68.42
10/04/2016,28.25,15.8,128.19,57.24,2150.49,6.97,72.63
10/03/2016,28.13,15.63,128.77,57.42,2161.2,6.95,70.52
09/30/2016,28.2625,15.65,128.27,57.6,2168.27,6.91,71.33
09/29/2016,28.045,15.16,128.09,57.4,2151.13,6.67,71.2
09/28/2016,28.4875,15.38,129.23,58.03,2171.37,6.59,71.62
09/27/2016,28.2725,15.29,128.69,57.95,2159.93,6.54,70.05
09/26/2016,28.22,15.09,127.31,56.9,2146.1,6.32,70.19
09/23/2016,28.1775,15.52,127.96,57.43,2164.69,6.55,70.39
09/22/2016,28.655,15.6,130.08,57.82,2177.18,6.37,74.59
09/21/2016,28.3875,15.65,129.94,57.76,2163.12,6.29,74.18
09/20/2016,28.3925,15.6,128.64,56.81,2139.76,6.17,72.91
09/19/2016,28.395,15.59,128.65,56.93,2139.12,6.16,73.0
09/16/2016,28.73,15.49,129.07,57.25,2139.16,6.05,73.29
09/15/2016,28.8925,15.67,128.35,57.19,2147.26,6.02,73.99
09/14/2016,27.9425,15.63,127.77,56.26,2125.77,6.04,73.82
09/13/2016,26.9875,15.72,127.21,56.53,2127.02,5.74,73.06
09/12/2016,26.36,15.9,128.69,57.05,2159.04,5.94,74.36
09/09/2016,25.7825,15.74,127.1,56.21,2127.81,5.9,74.2
09/08/2016,26.38,15.86,130.27,57.43,2181.3,6.225,74.88
09/07/2016,27.09,15.7,131.05,57.66,2186.16,6.84,75.01
09/06/2016,26.925,15.78,129.73,57.61,2186.48,7.34,75.42
09/02/2016,26.9325,16.0,126.51,57.67,2179.98,7.51,75.1
09/01/2016,26.6825,15.98,126.17,57.59,2170.86,7.35,75.91
08/31/2016,26.525,16.14,126.12,57.46,2170.95,7.4,79.42
08/30/2016,26.5,16.19,125.84,57.89,2176.12,7.49,79.83
08/29/2016,26.705,15.84,126.54,58.1,2180.38,7.59,79.92
08/26/2016,26.735,15.79,124.96,58.03,2169.04,7.67,80.03
08/25/2016,26.8925,15.53,123.89,58.17,2172.47,7.465,80.16
08/24/2016,27.0075,15.4,123.48,57.95,2175.44,7.43,77.82
08/23/2016,27.2125,15.35,124.37,57.89,2186.9,7.67,78.02
08/22/2016,27.1275,15.18,124.15,57.67,2182.64,7.58,77.25
08/19/2016,27.34,15.22,123.56,57.62,2183.87,7.62,77.48
08/18/2016,27.27,15.16,123.91,57.6,2187.02,7.04,76.91
08/17/2016,27.305,15.15,124.37,57.56,2182.22,6.68,76.32
08/16/2016,27.345,15.17,123.3,57.44,2178.15,6.78,77.96
08/15/2016,27.37,15.02,123.9,58.12,2190.15,6.95,78.92
08/12/2016,27.045,14.91,124.88,57.94,2184.05,6.73,81.63
08/11/2016,26.9825,14.88,124.9,58.3,2185.79,6.58,81.48
08/10/2016,27.0,14.81,124.88,58.02,2175.49,6.49,80.24
08/09/2016,27.2025,15.19,125.06,58.2,2181.74,6.6,81.18
08/08/2016,27.0925,15.13,125.26,58.06,2180.89,6.68,81.17
08/05/2016,26.87,15.05,125.15,57.96,2182.87,6.61,81.33
08/04/2016,26.4675,14.48,124.36,57.39,2164.25,6.47,80.56
08/03/2016,26.4475,14.48,122.51,56.97,2163.79,6.3,80.41
08/02/2016,26.12,14.13,123.09,56.58,2157.03,6.26,80.5
08/01/2016,26.5125,14.33,124.31,56.58,2170.84,6.64,81.02
07/29/2016,26.0525,14.49,123.94,56.68,2173.6,6.86,81.8
07/28/2016,26.085,14.68,125.0,56.21,2170.06,6.82,82.33
07/27/2016,25.7375,14.63,123.34,56.19,2166.58,6.85,81.5
07/26/2016,24.1675,14.53,121.22,56.76,2169.18,6.98,81.76
07/25/2016,24.335,14.37,121.63,56.73,2168.48,6.7,82.19
07/22/2016,24.665,14.38,121.0,56.57,2175.03,5.84,82.55
07/21/2016,24.8575,14.27,120.61,55.8,2165.17,5.22,81.7
07/20/2016,24.99,14.4,121.92,55.91,2173.02,5.41,82.14
07/19/2016,24.9675,14.26,120.61,53.09,2163.78,5.41,81.37
07/18/2016,24.9575,14.11,119.37,53.96,2166.89,5.51,81.63
07/15/2016,24.695,13.66,116.86,53.7,2161.74,5.14,81.4
07/14/2016,24.6975,13.65,117.29,53.74,2163.75,5.17,81.56
07/13/2016,24.2175,13.44,116.78,53.51,2152.43,5.09,81.33
07/12/2016,24.355,13.54,117.93,53.21,2152.14,5.14,81.93
07/11/2016,24.245,13.21,117.87,52.59,2137.16,5.01,81.66
07/08/2016,24.17,13.17,117.24,52.3,2129.9,5.1,80.89
07/07/2016,23.985,13.01,115.85,51.38,2097.9,5.02,78.76
07/06/2016,23.8825,12.86,116.7,51.38,2099.73,5.04,78.5
07/05/2016,23.7475,12.74,114.0,51.17,2088.55,4.96,78.67
07/01/2016,23.9725,13.1,114.19,51.16,2102.95,5.07,79.83
06/30/2016,23.9,13.27,114.28,51.17,2098.86,5.14,79.41
06/29/2016,23.6,13.19,114.16,50.54,2070.77,5.13,79.0
06/28/2016,23.3975,12.7,112.7,49.44,2036.09,5.12,77.55
06/27/2016,23.01,12.18,108.97,48.43,2000.54,4.72,76.07
06/24/2016,23.35,13.0,112.08,49.83,2037.41,4.88,78.46
06/23/2016,24.025,14.04,115.08,51.91,2113.32,5.21,82.28
06/22/2016,23.8875,13.61,113.91,50.99,2085.45,5.02,80.62
06/21/2016,23.9775,13.62,114.38,51.19,2088.9,5.45,81.63
06/20/2016,23.775,13.54,113.37,50.07,2083.25,5.1,81.22
06/17/2016,23.8325,13.4,113.02,50.13,2071.22,5.26,80.5
06/16/2016,24.3875,13.31,114.39,50.39,2077.99,4.75,81.64
06/15/2016,24.285,13.34,114.6,49.69,2071.5,4.42,81.99
06/14/2016,24.365,13.26,114.94,49.83,2075.32,4.39,81.09
06/13/2016,24.335,13.6,113.95,50.14,2079.06,4.4,81.49
06/10/2016,24.7075,13.83,116.62,51.48,2096.07,4.32,81.83
06/09/2016,24.9125,14.19,118.56,51.62,2115.48,4.52,82.73
06/08/2016,24.735,14.43,118.39,52.04,2119.12,4.46,83.35
06/07/2016,24.7575,14.35,117.76,52.1,2112.13,4.51,83.14
06/06/2016,24.6575,14.52,118.79,52.13,2109.41,4.47,82.83
06/03/2016,24.48,14.42,118.47,51.79,2099.13,4.16,82.55
06/02/2016,24.43,14.94,118.93,52.48,2105.26,4.24,83.24
06/01/2016,24.615,14.86,118.78,52.85,2099.33,4.43,83.45
05/31/2016,24.965,14.79,118.81,53.0,2096.96,4.57,83.71
05/27/2016,25.0875,14.88,119.38,52.32,2099.06,4.6,83.77
05/26/2016,25.1025,14.7,119.47,51.89,2090.1,4.35,83.35
05/25/2016,24.905,14.92,117.89,52.12,2090.54,4.18,83.57
05/24/2016,24.475,14.68,117.7,51.59,2076.06,4.2,82.75
05/23/2016,24.1075,14.47,115.97,50.03,2048.04,4.04,81.73
05/20/2016,23.805,14.52,117.35,50.62,2052.32,3.87,81.02
05/19/2016,23.55,14.53,116.81,50.32,2040.04,3.77,81.09
05/18/2016,23.64,14.69,117.65,50.81,2047.63,3.84,77.87
05/17/2016,23.3725,14.01,117.35,50.51,2047.21,3.79,76.77
05/16/2016,23.47,13.93,118.67,51.83,2066.66,3.79,77.31
05/13/2016,22.63,13.88,119.81,51.08,2046.61,3.67,76.37
05/12/2016,22.585,14.14,120.28,51.51,2064.11,3.59,75.89
05/11/2016,23.1275,14.2,119.52,51.05,2064.46,3.65,75.79
05/10/2016,23.355,14.3,120.5,51.02,2084.39,3.64,75.92
05/09/2016,23.1975,13.99,119.24,50.07,2058.69,3.65,74.62
05/06/2016,23.18,14.11,119.49,50.39,2057.14,3.68,74.25
05/05/2016,23.31,14.05,117.81,49.94,2050.63,3.66,73.81
05/04/2016,23.5475,14.13,118.06,49.87,2051.12,3.6,73.99
05/03/2016,23.795,14.36,117.43,49.78,2063.37,3.6,74.9
05/02/2016,23.41,14.77,118.57,50.61,2081.43,3.74,77.25
04/29/2016,23.435,14.56,117.58,49.87,2065.3,3.55,75.8
04/28/2016,23.7075,14.79,116.73,49.9,2075.81,3.61,75.38
04/27/2016,24.455,15.02,108.89,50.94,2095.15,3.73,75.69
04/26/2016,26.0875,15.09,108.76,51.44,2091.7,3.66,76.21
04/25/2016,26.27,14.96,110.1,52.11,2087.79,3.45,76.51
04/22/2016,26.42,15.11,110.56,51.78,2091.58,3.99,76.48
04/21/2016,26.4925,14.9,113.44,55.78,2091.48,2.62,77.15
04/20/2016,26.7825,14.93,112.42,55.59,2102.4,2.7,76.14
04/19/2016,26.7275,14.45,112.29,56.39,2100.8,2.62,76.19
04/18/2016,26.87,14.17,110.45,56.46,2094.34,2.76,77.27
04/15/2016,27.4625,14.0,109.64,55.65,2080.73,2.7,76.31
04/14/2016,28.025,14.14,110.84,55.36,2082.78,2.72,76.15
04/13/2016,28.01,13.79,110.51,55.35,2082.42,2.8,75.95
04/12/2016,27.61,13.27,110.61,54.65,2061.72,2.81,74.27
04/11/2016,27.255,12.97,108.99,54.31,2041.99,2.76,74.16
04/08/2016,27.165,12.88,110.63,54.42,2047.6,2.74,74.85
04/07/2016,27.135,12.85,113.64,54.46,2041.91,2.64,75.32
04/06/2016,27.74,13.27,113.71,55.12,2066.66,2.8,75.58
04/05/2016,27.4525,13.19,112.22,54.56,2045.17,2.76,74.58
04/04/2016,27.78,13.51,112.55,55.43,2066.13,2.83,75.69
04/01/2016,27.4975,13.56,116.06,55.57,2072.78,2.83,75.73
03/31/2016,27.2475,13.52,114.1,55.23,2059.74,2.85,73.83
03/30/2016,27.39,13.48,114.7,55.05,2063.95,2.86,74.3
03/29/2016,26.92,13.42,116.14,54.71,2055.01,2.86,72.3
03/28/2016,26.2975,13.62,113.69,53.54,2037.05,2.78,71.95
03/24/2016,26.4175,13.68,113.05,54.21,2035.94,2.79,72.44
03/23/2016,26.5325,13.62,112.54,53.97,2036.71,2.68,71.78
03/22/2016,26.68,13.76,112.25,54.07,2049.8,2.79,72.85
03/21/2016,26.4775,13.84,111.85,53.86,2051.6,2.8,72.25
03/18/2016,26.48,13.79,111.45,53.49,2049.58,2.93,72.65
03/17/2016,26.45,13.4,111.02,54.66,2040.59,2.8,72.72
03/16/2016,26.4925,13.31,112.18,54.35,2027.22,2.63,72.73
03/15/2016,26.145,13.57,110.67,53.59,2015.93,2.49,71.7
03/14/2016,25.63,13.64,109.89,53.17,2019.64,2.72,72.22
03/11/2016,25.565,13.79,109.41,53.07,2022.19,2.52,71.63
03/10/2016,25.2925,13.27,107.32,52.05,1989.57,2.26,70.7
03/09/2016,25.28,13.14,107.51,52.84,1989.26,2.26,71.04
03/08/2016,25.2575,13.06,105.93,51.65,1979.26,2.3,69.82
03/07/2016,25.4675,13.53,105.73,51.03,2001.76,2.47,70.49
03/04/2016,25.7525,13.54,108.39,52.03,1999.99,2.37,71.06
03/03/2016,25.375,13.5,109.58,52.35,1993.4,2.46,70.8
03/02/2016,25.1875,13.41,109.95,52.95,1986.45,2.32,70.43
03/01/2016,25.1325,13.19,109.82,52.58,1978.35,2.18,70.02
02/29/2016,24.1725,12.52,106.92,50.88,1932.23,2.14,67.75
02/26/2016,24.2275,12.7,107.92,51.3,1948.05,2.07,69.72
02/25/2016,24.19,12.32,108.07,52.1,1951.7,2.03,69.42
02/24/2016,24.025,12.13,106.88,51.36,1929.8,2.02,62.52
02/23/2016,23.6725,12.16,105.46,51.18,1921.27,1.97,62.9
02/22/2016,24.22,12.54,107.16,52.65,1945.5,2.01,63.98
02/19/2016,24.01,12.13,104.57,51.82,1917.78,1.91,62.14
02/18/2016,24.065,12.24,103.47,52.19,1917.83,1.91,61.7
02/17/2016,24.53,12.56,105.2,52.42,1926.82,1.9,63.49
02/16/2016,24.16,12.25,101.61,51.09,1895.58,1.83,59.72
02/12/2016,23.4975,11.95,102.01,50.5,1864.78,1.83,59.68
02/11/2016,23.425,11.16,101.91,49.69,1829.08,1.86,59.24
02/10/2016,23.5675,11.98,101.0,49.71,1851.86,1.84,58.76
02/09/2016,23.7475,12.2,99.54,49.28,1852.21,1.9,57.33
02/08/2016,23.7525,12.27,99.75,49.41,1853.44,1.93,54.05
02/05/2016,23.505,12.95,104.07,50.16,1880.05,1.98,58.51
02/04/2016,24.15,13.25,110.49,52.0,1915.45,2.09,67.2
02/03/2016,24.0875,13.03,112.69,52.16,1912.53,2.07,65.34
02/02/2016,23.62,13.23,114.61,53.0,1903.03,1.99,64.52
02/01/2016,24.1075,13.96,115.09,54.71,1939.38,2.14,68.44
01/29/2016,24.335,14.14,112.21,55.09,1940.24,2.2,68.06
01/28/2016,23.5225,13.53,109.11,52.055,1893.36,2.08,65.69
01/27/2016,23.355,13.36,94.45,51.22,1882.95,2.13,67.43
01/26/2016,24.9975,13.31,97.34,52.17,1903.63,2.07,69.87
01/25/2016,24.86,12.96,97.01,51.79,1877.08,2.12,69.92
01/22/2016,25.355,13.56,97.94,52.29,1906.9,2.02,71.55
01/21/2016,24.075,13.36,94.16,50.48,1868.99,2.09,69.51
01/20/2016,24.1975,13.69,94.35,50.79,1859.33,1.8,70.33
01/19/2016,24.165,14.24,95.26,50.56,1881.33,1.95,70.8
01/15/2016,24.2825,14.46,94.97,50.99,1880.33,2.03,70.86
01/14/2016,24.88,14.99,98.37,53.11,1921.84,2.21,73.07
01/13/2016,24.3475,14.9,95.44,51.64,1890.28,2.25,72.35
01/12/2016,24.99,15.31,99.37,52.78,1938.68,2.39,74.46
01/11/2016,24.6325,15.31,97.51,52.3,1923.67,2.34,73.18
01/08/2016,24.24,15.2,97.33,52.33,1922.03,2.14,73.23
01/07/2016,24.1125,15.5,97.92,52.17,1943.09,2.275,74.3
01/06/2016,25.175,16.08,102.97,54.05,1990.26,2.505,76.29
01/05/2016,25.6775,16.43,102.73,55.05,2016.71,2.75,77.05
01/04/2016,26.3375,16.43,102.22,54.8,2012.66,2.77,76.71
12/31/2015,26.315,16.83,104.66,55.48,2043.94,2.87,78.4
12/30/2015,26.83,17.05,106.22,56.31,2063.36,2.98,79.14
12/29/2015,27.185,17.28,107.26,56.55,2078.36,3.0,79.44
12/28/2015,26.705,17.13,105.93,55.95,2056.5,3.0,78.2
12/24/2015,27.0075,17.27,105.02,55.67,2060.99,2.92,77.83
12/23/2015,27.1525,17.34,104.63,55.82,2064.29,2.83,78.04
12/22/2015,26.8075,17.08,105.51,55.35,2038.97,2.77,77.86
12/21/2015,26.8325,16.97,104.77,54.83,2021.15,2.53,77.29
12/18/2015,26.5075,16.76,104.04,54.13,2005.55,2.45,77.03
12/17/2015,27.245,17.3,106.22,55.7,2041.89,2.56,78.43
12/16/2015,27.835,17.75,106.79,56.13,2073.07,2.54,78.89
12/15/2015,27.6225,17.42,104.55,55.2,2043.41,2.36,77.37
12/14/2015,28.12,16.8,104.66,55.14,2021.94,2.34,76.99
12/11/2015,28.295,16.73,102.12,54.06,2012.37,2.36,76.87
12/10/2015,29.0425,17.2,105.42,55.27,2052.23,2.45,79.38
12/09/2015,28.905,17.1,104.6,54.98,2047.62,2.35,79.71
12/08/2015,29.5575,17.19,106.49,55.79,2063.59,2.39,81.08
12/07/2015,29.57,17.54,105.61,55.81,2077.07,2.355,80.68
12/04/2015,29.7575,17.8,106.18,55.91,2091.69,2.28,82.14
12/03/2015,28.8,17.3,104.38,54.2,2049.62,2.23,79.93
12/02/2015,29.07,17.62,106.07,55.21,2079.51,2.27,80.88
12/01/2015,29.335,17.81,107.12,55.22,2102.63,2.34,81.01
11/30/2015,29.575,17.43,104.24,54.35,2080.41,2.36,79.69
11/27/2015,29.4525,17.48,105.45,53.93,2090.11,2.33,79.97
11/25/2015,29.5075,17.44,105.41,53.69,2088.87,2.38,80.41
11/24/2015,29.72,17.47,105.74,54.25,2089.14,2.34,80.39
11/23/2015,29.4375,17.47,106.95,54.19,2086.59,2.22,80.78
11/20/2015,29.825,17.65,107.32,54.19,2089.17,2.22,80.99
11/19/2015,29.695,17.69,106.26,53.94,2081.24,2.14,80.64
11/18/2015,29.3225,17.84,107.77,53.85,2083.58,2.12,77.35
11/17/2015,28.4225,17.42,105.13,52.97,2050.44,1.98,77.24
11/16/2015,28.5437,17.43,104.04,53.765,2053.19,1.99,76.26
11/13/2015,28.085,17.2,103.95,52.84,2023.04,1.99,75.6
11/12/2015,28.93,17.37,108.02,53.32,2045.97,2.0,78.3
11/11/2015,29.0275,17.75,109.01,53.65,2075.0,2.07,78.71
11/10/2015,29.1925,17.85,107.91,53.51,2081.72,2.02,78.25
11/09/2015,30.1425,17.68,106.49,54.16,2078.58,2.11,78.22
11/06/2015,30.265,17.95,107.095,54.92,2099.2,2.15,79.41
11/05/2015,30.23,17.31,108.76,54.38,2099.93,2.2,78.71
11/04/2015,30.5,17.01,103.94,54.4,2102.31,2.2,78.39
11/03/2015,30.6425,17.18,102.58,54.15,2109.79,2.28,78.63
11/02/2015,30.295,17.06,103.31,53.24,2104.05,2.19,79.2
10/30/2015,29.875,16.78,101.97,52.64,2079.36,2.12,77.71
10/29/2015,30.1325,17.09,104.88,53.36,2089.41,2.13,78.14
10/28/2015,29.8175,17.28,104.2,53.98,2090.35,2.18,78.53
10/27/2015,28.6375,16.4,103.7,53.69,2065.89,2.15,77.75
10/26/2015,28.82,16.51,103.77,54.25,2071.18,2.15,78.22
10/23/2015,29.77,16.52,102.19,52.87,2075.15,2.21,78.56
10/22/2015,28.875,16.16,99.67,48.03,2052.51,2.14,77.37
10/21/2015,28.44,15.9,97.11,47.2,2018.94,2.1,75.83
10/20/2015,28.4425,16.2,97.0,47.77,2030.77,2.02,77.53
10/19/2015,27.9325,16.14,98.47,47.62,2033.66,2.01,77.93
10/16/2015,27.76,16.12,97.54,47.51,2033.11,1.94,78.77
10/15/2015,27.965,16.19,95.96,47.01,2023.86,1.97,77.7
10/14/2015,27.5525,15.64,94.07,46.68,1994.24,1.95,75.58
10/13/2015,27.9475,15.52,94.12,46.89,2003.69,1.92,76.63
10/12/2015,27.9,15.52,94.26,47.0,2017.46,1.87,75.88
10/09/2015,28.03,15.58,93.24,47.11,2014.89,1.96,75.25
10/08/2015,27.375,15.75,92.47,47.45,2013.43,1.93,75.09
10/07/2015,27.695,15.75,92.4,46.8,1995.83,1.86,75.0
10/06/2015,27.8275,15.69,92.8,46.75,1979.92,1.83,74.42
10/05/2015,27.695,15.69,94.01,46.63,1987.05,1.8,75.27
10/02/2015,27.595,15.38,92.07,45.57,1951.36,1.83,73.93
10/01/2015,27.395,15.55,90.95,44.61,1923.82,1.74,72.91
09/30/2015,27.575,15.58,89.9,44.26,1920.03,1.72,69.43
09/29/2015,27.265,15.35,86.67,43.44,1884.09,1.67,68.38
09/28/2015,28.11,15.47,89.21,43.29,1881.77,1.66,69.04
09/25/2015,28.6775,15.89,92.77,43.94,1931.34,1.71,72.44
09/24/2015,28.75,15.55,94.41,43.91,1932.24,1.72,71.71
09/23/2015,28.58,15.72,93.97,43.87,1938.76,1.7,71.99
09/22/2015,28.35,15.57,92.96,43.9,1942.74,1.73,71.65
09/21/2015,28.8025,15.7,95.55,44.11,1966.97,1.81,72.14
09/18/2015,28.3625,15.56,94.4,43.48,1958.03,1.87,71.4
09/17/2015,28.48,15.86,94.34,44.25,1990.2,1.89,72.32
09/16/2015,29.1025,16.33,93.45,44.3,1995.31,1.89,71.88
09/15/2015,29.07,16.31,92.9,43.98,1978.09,1.86,71.27
09/14/2015,28.8275,15.96,92.31,43.04,1953.03,1.82,69.89
09/11/2015,28.5525,16.04,92.05,43.48,1961.05,2.01,70.05
09/10/2015,28.1425,16.04,91.98,43.29,1952.29,1.84,69.74
09/09/2015,27.5375,15.9,90.44,43.07,1942.04,1.85,69.03
09/08/2015,28.0775,16.16,89.53,43.89,1969.41,1.88,70.76
09/04/2015,27.3175,15.65,88.26,42.61,1921.22,1.82,67.13
09/03/2015,27.5925,15.94,88.15,43.5,1951.13,1.79,68.25
09/02/2015,28.085,15.85,89.89,43.36,1948.86,1.77,67.98
09/01/2015,26.93,15.58,87.23,41.82,1913.85,1.71,66.63
08/31/2015,28.19,16.34,89.43,43.52,1972.18,1.81,69.36
08/28/2015,28.3225,16.36,91.01,43.93,1988.87,1.85,70.25
08/27/2015,28.23,16.44,89.73,43.9,1987.66,1.78,69.94
08/26/2015,27.4225,16.06,87.19,42.71,1940.51,1.72,68.52
08/25/2015,25.935,15.26,83.0,40.47,1867.61,1.66,65.18
08/24/2015,25.78,15.29,82.09,41.68,1893.21,1.75,65.17
08/21/2015,26.44,16.1,86.06,43.07,1970.89,1.78,69.15
08/20/2015,28.1625,16.72,90.56,45.66,2035.73,1.7,67.82
08/19/2015,28.7525,17.46,95.31,46.61,2079.61,1.8,72.04
08/18/2015,29.125,17.69,95.17,47.27,2096.92,1.8,72.58
08/17/2015,29.29,17.77,93.93,47.32,2102.44,1.8,74.04
08/14/2015,28.99,17.7,94.42,47.0,2091.54,1.84,72.99
08/13/2015,28.7875,17.62,93.43,46.73,2083.39,1.79,71.4
08/12/2015,28.81,17.52,94.19,46.74,2086.05,1.9,71.04
08/11/2015,28.3725,17.79,93.62,46.41,2084.07,1.9,71.63
08/10/2015,29.93,18.04,94.15,47.33,2104.18,1.93,71.27
08/07/2015,28.88,17.75,94.3,46.74,2077.57,2.09,70.41
08/06/2015,28.7825,17.81,95.12,46.62,2083.56,2.11,70.43
08/05/2015,28.85,17.87,96.44,47.58,2099.84,2.16,72.53
08/04/2015,28.66,17.8,94.06,47.54,2093.32,2.13,71.89
08/03/2015,29.61,17.77,94.14,46.81,2098.04,2.2,72.44
07/31/2015,30.325,17.88,94.01,46.7,2103.84,1.93,73.3
07/30/2015,30.5925,18.13,95.21,46.88,2108.63,1.93,73.36
07/29/2015,30.7475,18.16,96.99,46.29,2108.57,1.96,73.88
07/28/2015,30.845,17.88,95.29,45.34,2093.25,1.77,73.79
07/27/2015,30.6925,17.67,94.17,45.35,2067.64,1.62,72.46
07/24/2015,31.125,17.9,96.95,45.94,2079.65,1.67,73.92
07/23/2015,31.29,18.18,95.44,46.11,2102.15,1.76,72.21
07/22/2015,31.305,18.45,97.04,45.54,2114.15,1.79,73.87
07/21/2015,32.6875,18.08,98.39,47.28,2119.21,1.8,73.83
07/20/2015,33.0175,18.12,97.91,46.92,2128.28,1.8,72.77
